Mean time,Standard deviation
0.00529559,0.012693

Raw measurements

Timestamp,Measurement
3187,0.00414097
3188,0.00373168
3189,0.00209811
3190,0.00198761
3191,0.00165849
3192,0.0017765
3193,0.00204766
3194,0.0019828
3195,0.00222033
3196,0.0019825
3197,0.00204076
3198,0.00167861
3199,0.0519699
3200,0.00420854
3201,0.00425748
3202,0.00474635
3203,0.00422806
3204,0.00419532
3205,0.00227949
3206,0.00233624
3207,0.00167561
3208,0.0539759
3209,0.0039584
3210,0.00421334
3211,0.00456318
3212,0.00220772
3213,0.00218039
3214,0.00183296
3215,0.00169032
3216,0.00165429
3217,0.00158012
3218,0.00168071
3219,0.00186269
3220,0.00164077
3221,0.00205247
3222,0.00165639
3223,0.00163657
3224,0.0520979
3225,0.00432054
3226,0.00256986
3227,0.00285934
3228,0.00164047
3229,0.00165309
3230,0.00165729
3231,0.00162876
3232,0.0016642
3233,0.00165729
3234,0.00204526
3235,0.00206989
3236,0.0516246
3237,0.00190112
3238,0.00171224
3239,0.00172425
3240,0.00174918
3241,0.00191193
3242,0.00163357
3243,0.0531173
3244,0.00366171
3245,0.00425959
3246,0.00273082
3247,0.00243984
3248,0.00182485
3249,0.00172245
3250,0.00172425
3251,0.00174137
3252,0.053396
3253,0.00420043
3254,0.00382837
3255,0.00453195
3256,0.00247798
3257,0.00226177
3258,0.00161044
3259,0.00165249
3260,0.00170864
3261,0.001775
3262,0.00164918
3263,0.00160864
3264,0.00164438
3265,0.00171705
3266,0.00172576
3267,0.00169242
3268,0.00165158
3269,0.00158222
3270,0.00162756
3271,0.00170143
3272,0.00161044
3273,0.00168402
3274,0.00158672
3275,0.00166119
3276,0.00165429
3277,0.00168071
3278,0.00166179
3279,0.00165008
3280,0.00170353
3281,0.00170594
3282,0.00167951
3283,0.0518411
3284,0.00443555
3285,0.00304072
3286,0.00318516
3287,0.00184647
3288,0.00190803
3289,0.00161074
3290,0.0020816
3291,0.00167621
3292,0.0016729
3293,0.00174527
3294,0.00166179
3295,0.0522925
3296,0.00441784
3297,0.00317254
3298,0.00309957
3299,0.00190052
3300,0.00180173
3301,0.00181014
3302,0.00165819
3303,0.00167921
3304,0.00165158
3305,0.0016657
3306,0.00164047
3307,0.00174347
3308,0.001669
3309,0.0016663
3310,0.0527774
3311,0.00464996
3312,0.00377042
3313,0.00247197
3314,0.00209211
3315,0.00165909
3316,0.00165339
3317,0.00159093
3318,0.00210322
3319,0.00171014
3320,0.00168882
3321,0.00161705
3322,0.00162636
3323,0.0517628
3324,0.0041722
3325,0.00392266
3326,0.00245936
3327,0.00244615
3328,0.00161915
3329,0.00168341
3330,0.00168942
3331,0.00164288
3332,0.00165369
3333,0.00174497
3334,0.00206928
3335,0.00188521
3336,0.00159003
3337,0.00160024
3338,0.00174317
3339,0.00159873
3340,0.00170594
3341,0.00165429
3342,0.0536969
3343,0.00394308
3344,0.00404638
3345,0.00253533
3346,0.00223534
3347,0.00160294
3348,0.00165639
3349,0.00169903
3350,0.0016696
3351,0.00164948
3352,0.00168432
3353,0.0016666
3354,0.0016651
3355,0.00166179
3356,0.00168071
3357,0.00169032
3358,0.00153267
3359,0.0016663
3360,0.00181644
3361,0.00170233
3362,0.00165068
3363,0.00166089
3364,0.0016714
3365,0.00168522
3366,0.00169693
3367,0.00161555
3368,0.00170293
3369,0.0523889
3370,0.00419773
3371,0.00367613
3372,0.00189872
3373,0.0527933
3374,0.00405869
3375,0.0543566
3376,0.00453705
3377,0.0039614
3378,0.00413467
3379,0.00233774
3380,0.0023945
3381,0.00180833
3382,0.00170353
3383,0.00169182
3384,0.00175939
3385,0.00185968
3386,0.00171434
3387,0.00170443
3388,0.00176119
3389,0.00167621
3390,0.00172185
3391,0.00172335
3392,0.0515787
3393,0.0017678
3394,0.0521967
3395,0.0017756
3396,0.0017702
3397,0.00165999
3398,0.00179272
3399,0.00172335
3400,0.00178852
3401,0.00167591
3402,0.00183476
3403,0.00170023
3404,0.0018798
3405,0.00170173
3406,0.00167501
3407,0.00169032
3408,0.00170684
3409,0.00165309
3410,0.00179392
3411,0.0017693
3412,0.00164558
3413,0.00172696
3414,0.00173837
3415,0.00168522
3416,0.00172786
3417,0.00173807
3418,0.00162186
3419,0.00171525
3420,0.051542
3421,0.0018768
3422,0.00176089
3423,0.00161735
3424,0.00184707
3425,0.00167831
3426,0.00171074
3427,0.00175038
3428,0.0521396
3429,0.00173957
3430,0.00177831
3431,0.0016642
3432,0.00179122
3433,0.0016642
3434,0.00172155
3435,0.00166119
3436,0.0516288
3437,0.00203445
3438,0.00163507
3439,0.00213595
3440,0.00181344
3441,0.00174828
3442,0.0017735
3443,0.0514511
3444,0.0046914
3445,0.00391936
3446,0.00190503
3447,0.0017696
3448,0.0512403
3449,0.00384098
3450,0.00404788
3451,0.00237528
3452,0.00214556
3453,0.00171825
3454,0.00169843
3455,0.0516396
3456,0.00450312
3457,0.00393167
3458,0.00227648
3459,0.00222123
3460,0.00173116
3461,0.00172636
3462,0.0535876
3463,0.00434066
3464,0.00398813
3465,0.0542407
3466,0.00392446
3467,0.00348514
3468,0.00325873
3469,0.00324431
3470,0.00309387
3471,0.0525669
3472,0.00201764
3473,0.00158972
3474,0.00160264
3475,0.00165999
3476,0.001775
3477,0.00162666
3478,0.00169302
3479,0.00436979
3480,0.00179242
3481,0.00181104
3482,0.00161645
3483,0.00162126
3484,0.00168311
3485,0.00162276
3486,0.00182005
3487,0.00164588
3488,0.00164498
3489,0.00164618
3490,0.00174888
3491,0.0016714
3492,0.0016708
3493,0.00170353
3494,0.00184497
3495,0.00160594
3496,0.00169663
3497,0.00164918
3498,0.00169633
3499,0.0531357
3500,0.00402356
3501,0.00353619
3502,0.00419983
3503,0.00328365
3504,0.00214466
3505,0.00195247
3506,0.00167351
3507,0.00165309
3508,0.00161765
3509,0.00165849
3510,0.00164077
3511,0.00159243
3512,0.00163957
3513,0.00168972
3514,0.00169152
3515,0.00169362
3516,0.00161255
3517,0.00189662
3518,0.00179212
3519,0.00171044
3520,0.00180113
3521,0.00195758
3522,0.00171795
3523,0.00164768
3524,0.00170654
3525,0.00159423
3526,0.00164137
3527,0.0016684
3528,0.00168612
3529,0.00165789
3530,0.0016636
3531,0.00168131
3532,0.00167711
3533,0.00167951
3534,0.00181014
3535,0.00164378
3536,0.00194136
3537,0.00165579
3538,0.00161615
3539,0.00169332
3540,0.00165939
3541,0.00168432
3542,0.0526954
3543,0.00380135
3544,0.00490731
3545,0.0035401
3546,0.0018771
3547,0.00164888
3548,0.00165849
3549,0.00166179
3550,0.00185007
3551,0.0520495
3552,0.00415719
3553,0.00378933
3554,0.0037485
3555,0.00384759
3556,0.00419803
3557,0.00402716
3558,0.00287736
3559,0.00231732
3560,0.00163657
3561,0.0517261
3562,0.00185188
3563,0.00165939
3564,0.00165008
3565,0.00162456
3566,0.0532185
3567,0.00461092
3568,0.0020897
3569,0.00203535
3570,0.00167531
3571,0.0525072
3572,0.00442775
3573,0.00325122
3574,0.00234615
3575,0.00164648
3576,0.00167441
3577,0.0016681
3578,0.00165339
3579,0.00163807
3580,0.00169242
3581,0.00165339
3582,0.00168612
3583,0.00171615
3584,0.00207619
3585,0.0513649
3586,0.00183206
3587,0.00190863
3588,0.00178221
3589,0.00165128
3590,0.00161225
3591,0.00171044
3592,0.00168341
3593,0.00179632
3594,0.00165459
3595,0.00162126
3596,0.00164858
3597,0.00165729
3598,0.00165098
3599,0.00171915
3600,0.00179182
3601,0.00167711
3602,0.00169122
3603,0.00164858
3604,0.00164107
3605,0.00174257
3606,0.00164828
3607,0.00200352
3608,0.00170894
3609,0.0017696
3610,0.00168251
3611,0.00170113
3612,0.00157021
3613,0.00165188
3614,0.00168792
3615,0.00173326
3616,0.00172395
3617,0.0016669
3618,0.00175729
3619,0.00171735
3620,0.00169242
3621,0.00170113
3622,0.00163867
3623,0.00178551
3624,0.00166029
3625,0.00159393
3626,0.00169873
3627,0.00157231
3628,0.0539531
3629,0.00415088
3630,0.00391035
3631,0.00242032
3632,0.00241041
3633,0.00160654
3634,0.00167771
3635,0.00220381
3636,0.001775
3637,0.00176209
3638,0.00168191
3639,0.00174497
3640,0.00184947
3641,0.00161975
3642,0.00175849
3643,0.00168552
3644,0.00169663
3645,0.00174648
3646,0.00175909
3647,0.00168852
3648,0.00167741
3649,0.00173146
3650,0.00174678
3651,0.00191914
3652,0.00185098
3653,0.00184707
3654,0.00172576
3655,0.00184767
3656,0.00178221
3657,0.00170714
3658,0.00175608
3659,0.00171525
3660,0.00169573
3661,0.00212244
3662,0.00200953
3663,0.00178822
3664,0.00163807
3665,0.00169122
3666,0.0529282
3667,0.00437339
3668,0.00415268
3669,0.00420283
3670,0.00241942
3671,0.00234885
3672,0.00170353
3673,0.00178972
3674,0.00170023
3675,0.00167891
3676,0.00165279
3677,0.0016717
3678,0.00160714
3679,0.00164678
3680,0.00182785
3681,0.00157321
3682,0.00159783
3683,0.0516703
3684,0.00168852
3685,0.00178191
3686,0.0016678
3687,0.0538699
3688,0.00399503
3689,0.00332299
3690,0.0022894
3691,0.00183236
3692,0.00204857
3693,0.0530747
3694,0.00425748
3695,0.00407911
3696,0.00345571
3697,0.00216327
3698,0.00196779
3699,0.00205757
3700,0.00206448
3701,0.00191764
3702,0.051206
3703,0.00428001
3704,0.00389023
3705,0.00245726
3706,0.00248638
3707,0.0017744
3708,0.00174617
3709,0.00165158
3710,0.00162936
3711,0.00162546
3712,0.00159033
3713,0.00166089
3714,0.00162666
3715,0.00166119
3716,0.00166089
3717,0.00164198
3718,0.00165098
3719,0.00162095
3720,0.00158612
3721,0.00159303
3722,0.00164137
3723,0.0016714
3724,0.00160114
3725,0.00174167
3726,0.00165609
3727,0.00166119
3728,0.00165819
3729,0.00171705
3730,0.00172005
3731,0.00164288
3732,0.00163447
3733,0.00165459
3734,0.00174407
3735,0.0526141
3736,0.00424697
3737,0.00355091
3738,0.00279688
3739,0.00186179
3740,0.00206418
3741,0.00191884
3742,0.00157261
3743,0.0519195
3744,0.00369865
3745,0.00420734
3746,0.00227829
3747,0.00209781
3748,0.00170413
3749,0.00165609
3750,0.00158402
3751,0.00166029
3752,0.0017717
3753,0.00169362
3754,0.00158852
3755,0.00163687
3756,0.0016654
3757,0.00164558
3758,0.00167621
3759,0.00164768
3760,0.0016723
3761,0.00165459
3762,0.0520471
3763,0.0042764
3764,0.00382297
3765,0.00389263
3766,0.00398752
3767,0.00412656
3768,0.00276896
3769,0.0027104
3770,0.00164318
3771,0.00165579
3772,0.00162486
3773,0.00184857
3774,0.00165999
3775,0.00159933
3776,0.00165008
3777,0.00168372
3778,0.00166149
3779,0.00171434
3780,0.00164948
3781,0.00157381
3782,0.00167741
3783,0.00165429
3784,0.00162936
3785,0.0016651
3786,0.00163507
3787,0.00164978
3788,0.00164047
3789,0.00161255
3790,0.00161465
3791,0.0016714
3792,0.00163987
3793,0.00164918
3794,0.00174167
3795,0.00163717
3796,0.001663
3797,0.00165759
3798,0.00152726
3799,0.00164858
3800,0.00164137
3801,0.00169663
3802,0.0017705
3803,0.00173356
3804,0.0017729
3805,0.00157141
3806,0.00174798
3807,0.00192274
3808,0.00195397
3809,0.0017747
3810,0.00162306
3811,0.00165939
3812,0.00168792
3813,0.00164348
3814,0.00155609
3815,0.00165038
3816,0.00163417
3817,0.0522066
3818,0.00365811
3819,0.00411545
3820,0.0028158
3821,0.00251882
3822,0.0523979
3823,0.00422655
3824,0.00424637
3825,0.00295634
3826,0.00266476
3827,0.00170113
3828,0.00160324
3829,0.00170864
3830,0.00178491
3831,0.00165699
3832,0.00173747
3833,0.00169453
3834,0.00164768
3835,0.00171615
3836,0.00167561
3837,0.00166269
3838,0.0520552
3839,0.00436409
3840,0.00366562
3841,0.00165339
3842,0.00169933
3843,0.00162306
3844,0.00162306
3845,0.00162426
3846,0.00165008
3847,0.00171044
3848,0.00178852
3849,0.00165068
3850,0.0016675
3851,0.00169543
3852,0.00165218
3853,0.001666
3854,0.001875
3855,0.00163987
3856,0.00163747
3857,0.0017741
3858,0.00164468
3859,0.00181945
3860,0.00164468
3861,0.00170083
3862,0.00170383
3863,0.00164348
3864,0.00173386
3865,0.00166149
3866,0.00167891
3867,0.00163237
3868,0.00165849
3869,0.00169843
3870,0.00163357
3871,0.00166179
3872,0.0016717
3873,0.00164438
3874,0.00164198
3875,0.0016639
3876,0.00166029
3877,0.00168882
3878,0.00172996
3879,0.00163657
3880,0.0532321
3881,0.00477758
3882,0.00353019
3883,0.00483043
3884,0.00184497
3885,0.00179122
3886,0.00165218
3887,0.00168251
3888,0.00170143
3889,0.00199571
3890,0.0016729
3891,0.00163086
3892,0.00164918
3893,0.00184797
3894,0.00168702
3895,0.00165339
3896,0.00164618
3897,0.0017672
3898,0.00162546
3899,0.00182725
3900,0.00176029
3901,0.00167441
3902,0.00168462
3903,0.00168191
3904,0.00163177
3905,0.00170053
3906,0.00172936
3907,0.00171945
3908,0.00162786
3909,0.00169993
3910,0.001663
3911,0.00164228
3912,0.00162065
3913,0.00171915
3914,0.00190082
3915,0.00162936
3916,0.00164288
3917,0.00166269
3918,0.00169693
3919,0.00178912
3920,0.00178912
3921,0.00168101
3922,0.00160054
3923,0.00162966
3924,0.00171795
3925,0.00171404
3926,0.00161885
3927,0.00165669
3928,0.00171254
3929,0.00164678
3930,0.00170684
3931,0.0019777
3932,0.001669
3933,0.00171254
3934,0.00162816
3935,0.00170714
3936,0.00174437
3937,0.00165068
3938,0.00159483
3939,0.00165879
3940,0.00169693
3941,0.0016651
3942,0.00163026
3943,0.00167861
3944,0.00171374
3945,0.00186359
3946,0.00166269
3947,0.00161615
3948,0.00171915
3949,0.00164708
3950,0.00163807
3951,0.00170233
3952,0.00170624
3953,0.00176179
3954,0.0521426
3955,0.00422055
3956,0.00408392
3957,0.00387882
3958,0.0021852
3959,0.001566
3960,0.00172125
3961,0.00184977
3962,0.00162606
3963,0.0535366
3964,0.00378573
3965,0.0038566
3966,0.00225727
3967,0.0521207
3968,0.00536705
3969,0.00501151
3970,0.00342148
3971,0.00245335
3972,0.0543515
3973,0.003753
3974,0.00428601
3975,0.00297886
3976,0.0027095
3977,0.00172636
3978,0.0540753
3979,0.00424487
3980,0.00417641
3981,0.00402926
3982,0.00236417
3983,0.00213325
3984,0.00179512
3985,0.00170413
3986,0.00194977
3987,0.00173146
3988,0.00162156
3989,0.00168612
3990,0.00163717
3991,0.00162756
3992,0.00193025
3993,0.00168131
3994,0.00168672
3995,0.00171825
3996,0.00161675
3997,0.00161765
3998,0.00169723
3999,0.00167681
4000,0.00175849
4001,0.00169242
4002,0.00163267
4003,0.00162606
4004,0.00164408
4005,0.00165969
4006,0.00160384
4007,0.00169813
4008,0.00161735
4009,0.00168462
4010,0.00164678
4011,0.00194737
4012,0.00158042
4013,0.00170624
4014,0.00164258
4015,0.0529582
4016,0.00426649
4017,0.0043767
4018,0.00276896
4019,0.00248969
4020,0.0016729
4021,0.00169993
4022,0.0016651
4023,0.00184587
4024,0.00168792
4025,0.00166179
4026,0.00160744
4027,0.00167981
4028,0.0016645
4029,0.00165789
4030,0.00165939
4031,0.00184467
4032,0.0538398
4033,0.10421
4034,0.00429052
4035,0.0121376
4036,0.0037494
4037,0.0542666
4038,0.00451693
4039,0.00404308
4040,0.00423406
4041,0.052278
4042,0.00382897
4043,0.0044842
4044,0.00386681
4045,0.00519799
4046,0.00242032
4047,0.00282
4048,0.0519072
4049,0.0043788
4050,0.0041695
4051,0.00365541
4052,0.0023981
4053,0.00171555
4054,0.00172846
4055,0.00161855
4056,0.00169362
4057,0.0523483
4058,0.00291039
4059,0.00249149
4060,0.00170504
4061,0.00163207
4062,0.00169843
4063,0.00170924
4064,0.0540296
4065,0.0026017
4066,0.00257557
4067,0.00207859
4068,0.00230561
4069,0.0640307
4070,0.00228099
4071,0.00221673
4072,0.00226207
4073,0.0017735
4074,0.00186629
4075,0.053632
4076,0.00383138
4077,0.00371606
4078,0.00228489
4079,0.00266536
4080,0.00168221
4081,0.0017708
4082,0.00174888
4083,0.00198731
4084,0.00167381
4085,0.00171014
4086,0.00170443
4087,0.00173597
4088,0.00164648
4089,0.00171855
4090,0.00169963
4091,0.0524636
4092,0.0541945
4093,0.00211193
4094,0.0020867
4095,0.00227408
4096,0.00201794
4097,0.00170143
4098,0.00178852
4099,0.00163897
4100,0.00165158
4101,0.0017774
4102,0.00171915
4103,0.00178341
4104,0.00162276
4105,0.00174377
4106,0.00175729
4107,0.00181764
4108,0.00174648
4109,0.00174197
4110,0.0016732
4111,0.00180323
4112,0.0532852
4113,0.00443946
4114,0.00404668
4115,0.00274313
4116,0.00252692
4117,0.00256716
4118,0.0531038
4119,0.0543206
4120,0.00428811
4121,0.00321248
4122,0.00186989
4123,0.00207589
4124,0.00178761
4125,0.0512676
4126,0.0538489
4127,0.00432295
4128,0.00348544
4129,0.003335
4130,0.00190683
4131,0.0018756
4132,0.00181854
4133,0.00175068
4134,0.00176419
4135,0.00178251
4136,0.00171044
4137,0.00194316
4138,0.00181614
4139,0.0518147
4140,0.0545206
4141,0.00467999
4142,0.00384999
4143,0.00473164
4144,0.00302961
4145,0.00283562
4146,0.00173627
4147,0.00172125
4148,0.00198671
4149,0.0018717
4150,0.00179152
4151,0.00174347
4152,0.0017723
4153,0.00171795
4154,0.00192785
4155,0.00177891
4156,0.00179362
4157,0.00171134
4158,0.00165729
4159,0.00199301
4160,0.00174437
4161,0.00181614
4162,0.00183686
4163,0.00172095
4164,0.00172936
4165,0.00181014
4166,0.00172666
4167,0.00179542
4168,0.0018738
4169,0.00174978
4170,0.00179182
4171,0.00176209
4172,0.00174738
4173,0.00188521
4174,0.00184227
4175,0.001772
4176,0.00180894
4177,0.00174648
4178,0.00182155
4179,0.00188791
4180,0.00175038
4181,0.00174617
4182,0.00182395
4183,0.00179933
4184,0.00174257
4185,0.0529174
4186,0.00392807
4187,0.00412055
4188,0.00466888
4189,0.0027056
4190,0.00245155
4191,0.00173867
4192,0.00168462
4193,0.00168492
4194,0.00178341
4195,0.00180924
4196,0.00181074
4197,0.0524675
4198,0.00443976
4199,0.00435268
4200,0.00278487
4201,0.00252542
4202,0.00184887
4203,0.001775
4204,0.0516664
4205,0.00165609
4206,0.00170293
4207,0.00186689
4208,0.00176359
4209,0.0525777
4210,0.00411785
4211,0.00401125
4212,0.00268638
4213,0.00265635
4214,0.00175428
4215,0.00168822
4216,0.00199001
4217,0.00169933
4218,0.00191253
4219,0.00200292
4220,0.00165969
4221,0.00205998
4222,0.00170474
4223,0.00177951
4224,0.0017753
4225,0.00176299
4226,0.00174437
4227,0.00177801
4228,0.00172606
4229,0.0016711
4230,0.00158252
4231,0.00169242
4232,0.00201944
4233,0.00161795
4234,0.0538167
4235,0.00411635
4236,0.00414187
4237,0.00284283
4238,0.0025008
4239,0.00164438
4240,0.0016681
4241,0.00162756
4242,0.00158672
4243,0.00164978
4244,0.00168492
4245,0.00164167
4246,0.00168311
4247,0.00169122
4248,0.00169002
4249,0.00159693
4250,0.00160444
4251,0.00170564
4252,0.00168552
4253,0.00179152
4254,0.00168732
4255,0.00160324
4256,0.00170684
4257,0.00161945
4258,0.00168221
4259,0.00157111
4260,0.00173777
4261,0.00170654
4262,0.00160684
4263,0.0016633
4264,0.00164858
4265,0.00174437
4266,0.00173807
4267,0.00163657
4268,0.00164738
4269,0.00167561
4270,0.00164498
4271,0.0524333
4272,0.00366502
4273,0.053266
4274,0.0043743
4275,0.00445417
4276,0.00350436
4277,0.00233444
4278,0.00165879
4279,0.00170143
4280,0.0539422
4281,0.004277
4282,0.00442024
4283,0.00186088
4284,0.00177921
4285,0.00165158
4286,0.00160354
4287,0.0512664
4288,0.00425989
4289,0.0042716
4290,0.00235486
4291,0.00231102
4292,0.00170654
4293,0.00169182
4294,0.00169032
4295,0.00167381
4296,0.00163267
4297,0.00196809
4298,0.00171525
4299,0.00168942
4300,0.0016651
4301,0.00160744
4302,0.00165038
4303,0.00174077
4304,0.00161945
4305,0.00161465
4306,0.00206928
4307,0.00161645
4308,0.00164228
4309,0.00169963
4310,0.00167501
4311,0.00165128
4312,0.0016681
4313,0.00163507
4314,0.00161074
4315,0.00163237
4316,0.00164798
4317,0.00182605
4318,0.00159963
4319,0.00168702
4320,0.0016678
4321,0.00161435
4322,0.00165489
4323,0.00164198
4324,0.00165008
4325,0.00163807
4326,0.00163867
4327,0.00171104
4328,0.00164558
4329,0.00158972
4330,0.001666
4331,0.00168822
4332,0.00159333
4333,0.00172696
4334,0.00175879
4335,0.00164468
4336,0.00168402
4337,0.00167981
4338,0.00164798
4339,0.00170594
4340,0.00174257
4341,0.00164047
4342,0.00160924
4343,0.0016714
4344,0.00154528
4345,0.00169993
4346,0.00163747
4347,0.00167921
4348,0.00173236
4349,0.00165579
4350,0.00161795
4351,0.0016723
4352,0.00177891
4353,0.00171284
4354,0.00163417
4355,0.00163627
4356,0.00168792
4357,0.00166239
4358,0.00165519
4359,0.00161225
4360,0.00168432
4361,0.00169152
4362,0.00163837
4363,0.00163146
4364,0.00165249
4365,0.00161375
4366,0.00167591
4367,0.00199962
4368,0.00163207
4369,0.00162516
4370,0.00159483
4371,0.0016663
4372,0.00172786
4373,0.00169062
4374,0.00168161
4375,0.00202604
4376,0.053172
4377,0.00367072
4378,0.0040641
4379,0.00357193
4380,0.00227558
4381,0.00233564
4382,0.00176479
4383,0.00157771
4384,0.00158402
4385,0.0526165
4386,0.00422265
4387,0.00394308
4388,0.0545077
4389,0.0045878
4390,0.00364159
4391,0.00347764
4392,0.00240771
4393,0.00217258
4394,0.00164468
4395,0.00164528
4396,0.00168402
4397,0.00169903
4398,0.0521753
4399,0.00203385
4400,0.0542491
4401,0.00434517
4402,0.00327644
4403,0.00214496
4404,0.00164618
4405,0.00167351
4406,0.00162276
4407,0.00161255
4408,0.0016672
4409,0.00171795
4410,0.00189151
4411,0.00159003
4412,0.00158732
4413,0.00162035
4414,0.00161074
4415,0.00165999
4416,0.00172515
4417,0.00173116
4418,0.00212153
4419,0.00159153
4420,0.00160534
4421,0.00164978
4422,0.0538275
4423,0.00378903
4424,0.00307075
4425,0.00304222
4426,0.0019849
4427,0.00195127
4428,0.0016678
4429,0.00168552
4430,0.102603
4431,0.00426589
4432,0.0547182
4433,0.00440583
4434,0.00355061
4435,0.0023999
4436,0.00215126
4437,0.00169212
4438,0.00165639
4439,0.00161195
4440,0.00169302
4441,0.00170083
4442,0.00163687
4443,0.00165759
4444,0.00165819
4445,0.0512649
4446,0.0042707
4447,0.00313801
4448,0.00367643
4449,0.00191163
4450,0.00193806
4451,0.00168462
4452,0.0016684
4453,0.0528195
4454,0.00405539
4455,0.00392206
4456,0.00191644
4457,0.00175158
4458,0.0016669
4459,0.00159813
4460,0.00163447
4461,0.0016666
4462,0.00167351
4463,0.0524252
4464,0.00181854
4465,0.00168732
4466,0.00165188
4467,0.00170173
4468,0.00168131
4469,0.00174768
4470,0.00163957
4471,0.00164047
4472,0.00163567
4473,0.00163447
4474,0.00165939
4475,0.00167681
4476,0.00170744
4477,0.00160324
4478,0.00165429
4479,0.0016642
4480,0.0016729
4481,0.00160234
4482,0.00171765
4483,0.00165969
4484,0.00162606
4485,0.0533708
4486,0.00422175
4487,0.00386411
4488,0.00274193
4489,0.00216778
4490,0.00192455
4491,0.00164798
4492,0.00178882
4493,0.00169032
4494,0.00165068
4495,0.0545608
4496,0.00380765
4497,0.00369114
4498,0.00408542
4499,0.00209451
4500,0.00209631
4501,0.00170323
4502,0.00191314
4503,0.00169152
4504,0.00161825
4505,0.00165098
4506,0.00164318
4507,0.00163207
4508,0.00176629
4509,0.00170834
4510,0.00170113
4511,0.00167771
4512,0.00171014
4513,0.0527882
4514,0.00376111
4515,0.00400855
4516,0.00330527
4517,0.0523135
4518,0.00388272
4519,0.00376141
4520,0.00268938
4521,0.00251251
4522,0.00168522
4523,0.00164107
4524,0.00159003
4525,0.00166059
4526,0.00180713
4527,0.00167831
4528,0.00174227
4529,0.00193416
4530,0.00171795
4531,0.00165309
4532,0.00165969
4533,0.00163957
4534,0.00179122
4535,0.00173446
4536,0.00175638
4537,0.00163207
4538,0.00170834
4539,0.00184827
4540,0.00167561
4541,0.001663
4542,0.00162426
4543,0.0016663
4544,0.00165519
4545,0.00172876
4546,0.00173296
4547,0.00188611
4548,0.00165969
4549,0.00164588
4550,0.0016675
4551,0.00173867
4552,0.00174738
4553,0.0016654
4554,0.0016669
4555,0.00165879
4556,0.00180563
4557,0.00163357
4558,0.00168071
4559,0.00173957
4560,0.00167621
4561,0.00168311
4562,0.00170594
4563,0.00170173
4564,0.00179963
4565,0.00162636
4566,0.0528336
4567,0.00388753
4568,0.00241882
4569,0.00213625
4570,0.00170353
4571,0.00165249
4572,0.00162786
4573,0.00172365
4574,0.00181764
4575,0.00169573
4576,0.0015675
4577,0.00162756
4578,0.00175939
4579,0.00179392
4580,0.00163297
4581,0.0019816
4582,0.00166029
4583,0.00167891
4584,0.00169663
4585,0.00167651
4586,0.00169813
4587,0.00164528
4588,0.00164558
4589,0.00172185
4590,0.00161105
4591,0.00170293
4592,0.00163627
4593,0.00170684
4594,0.00163627
4595,0.00163327
4596,0.00163657
4597,0.00169062
4598,0.00172125
4599,0.00166059
4600,0.00168552
4601,0.00169092
4602,0.00159933
4603,0.00178701
4604,0.00175909
4605,0.0015624
4606,0.00200773
4607,0.00163387
4608,0.00168432
4609,0.00167891
4610,0.00164558
4611,0.00170293
4612,0.052348
4613,0.00404368
4614,0.0542446
4615,0.00447609
4616,0.0039605
4617,0.00293141
4618,0.00178191
4619,0.00165459
4620,0.00172335
4621,0.00168251
4622,0.00166239
4623,0.00161585
4624,0.00167771
4625,0.00171585
4626,0.00169483
4627,0.00164558
4628,0.00164137
4629,0.00173386
4630,0.00164258
4631,0.00161255
4632,0.00148733
4633,0.00164798
4634,0.00168281
4635,0.0016711
4636,0.00161645
4637,0.00164828
4638,0.00166209
4639,0.00168852
4640,0.00196148
4641,0.00162216
4642,0.00163597
4643,0.00164378
4644,0.00168912
4645,0.00174587
4646,0.00172275
4647,0.0514453
4648,0.00168341
4649,0.00397161
4650,0.00356982
4651,0.00238429
4652,0.00167921
4653,0.00163537
4654,0.00164498
4655,0.00170293
4656,0.00168221
4657,0.00207169
4658,0.00162846
4659,0.00176539
4660,0.00168131
4661,0.00159243
4662,0.00163207
4663,0.00183566
4664,0.0522114
4665,0.00470431
4666,0.00353589
4667,0.00233294
4668,0.00194527
4669,0.00172335
4670,0.00162966
4671,0.00165459
4672,0.00165819
4673,0.00169122
4674,0.001669
4675,0.00181194
4676,0.00175398
4677,0.00170744
4678,0.00167861
4679,0.00162486
4680,0.00167681
4681,0.00163026
4682,0.00164948
4683,0.0526831
4684,0.00451603
4685,0.0039617
4686,0.00164288
4687,0.001666
4688,0.00162246
4689,0.00207409
4690,0.00163837
4691,0.00175368
4692,0.0520537
4693,0.00408332
4694,0.00411725
4695,0.00239149
4696,0.00266836
4697,0.00166089
4698,0.00164948
4699,0.00162005
4700,0.00166059
4701,0.00163086
4702,0.00165339
4703,0.00159123
4704,0.00169362
4705,0.00162846
4706,0.00161975
4707,0.00164768
4708,0.00170534
4709,0.00169062
4710,0.00168612
4711,0.00165789
4712,0.00179302
4713,0.0016678
4714,0.00161675
4715,0.00161105
4716,0.052027
4717,0.00162546
4718,0.00164288
4719,0.00170233
4720,0.00164738
4721,0.00165218
4722,0.00170353
4723,0.00181074
4724,0.00163507
4725,0.0016726
4726,0.00174587
4727,0.00166179
4728,0.0517646
4729,0.00457909
4730,0.00326203
4731,0.00164828
4732,0.00164648
4733,0.00169483
4734,0.00179782
4735,0.00173506
4736,0.00176629
4737,0.00167651
4738,0.00164678
4739,0.00169963
4740,0.0525982
